date,home_team,away_team,home_goals,away_goals,league,season,matchday,result
2015-05-31,Nyköpings BIS,Akropolis IF,0,0,SE3N,2015,8,D
2015-05-31,Motala AIF,Södertälje FK,3,1,SE3N,2015,8,H
2015-06-01,Västerås SK,Dalkurd FF,2,3,SE3N,2015,8,A
2015-06-06,Piteå IF,Carlstad United BK (- 2019),4,0,SE3N,2015,9,H
2015-06-06,Södertälje FK,Umeå FC,2,4,SE3N,2015,9,A
2015-06-06,Nyköpings BIS,Motala AIF,2,1,SE3N,2015,9,H
2015-06-06,Akropolis IF,Västerås SK,6,1,SE3N,2015,9,H
2015-06-06,Dalkurd FF,BK Forward,1,1,SE3N,2015,9,D
2015-06-07,Vasalunds IF,IFK Luleå,2,3,SE3N,2015,9,A
2015-06-07,IK Brage,Huddinge IF,0,0,SE3N,2015,9,D
2015-06-11,Huddinge IF,Nyköpings BIS,0,4,SE3N,2015,10,A
2015-06-13,Carlstad United BK (- 2019),Motala AIF,5,1,SE3N,2015,10,H
2015-06-14,IFK Luleå,Dalkurd FF,1,1,SE3N,2015,10,D
2015-06-14,BK Forward,Akropolis IF,1,2,SE3N,2015,10,A
2015-06-14,Västerås SK,Vasalunds IF,1,2,SE3N,2015,10,A
2015-06-14,Södertälje FK,IK Brage,0,4,SE3N,2015,10,A
2015-06-15,Umeå FC,Piteå IF,1,1,SE3N,2015,10,D
2015-06-21,IK Brage,IFK Luleå,1,2,SE3N,2015,11,A
2015-06-21,Piteå IF,Dalkurd FF,2,2,SE3N,2015,11,D
2015-06-21,Huddinge IF,BK Forward,4,2,SE3N,2015,11,H
2015-06-21,Västerås SK,Nyköpings BIS,1,4,SE3N,2015,11,A
2015-06-21,Umeå FC,Carlstad United BK (- 2019),0,3,SE3N,2015,11,A
2015-06-21,Motala AIF,Vasalunds IF,0,0,SE3N,2015,11,D
2015-06-22,Akropolis IF,Södertälje FK,1,0,SE3N,2015,11,H
2015-06-25,Piteå IF,IFK Luleå,1,2,SE3N,2015,12,A
2015-06-27,Akropolis IF,Motala AIF,2,0,SE3N,2015,12,H
2015-06-27,Dalkurd FF,Huddinge IF,3,1,SE3N,2015,12,H
2015-06-27,Carlstad United BK (- 2019),Västerås SK,2,1,SE3N,2015,12,H
2015-06-28,Vasalunds IF,Umeå FC,4,2,SE3N,2015,12,H
2015-06-28,Nyköpings BIS,IK Brage,1,3,SE3N,2015,12,A
2015-06-28,Södertälje FK,BK Forward,2,2,SE3N,2015,12,D
2015-07-04,Västerås SK,BK Forward,1,0,SE3N,2015,13,H
2015-07-05,IFK Luleå,Motala AIF,4,1,SE3N,2015,13,H
2015-07-05,Huddinge IF,Piteå IF,3,2,SE3N,2015,13,H
2015-07-05,Umeå FC,Akropolis IF,1,1,SE3N,2015,13,D
2015-07-05,Vasalunds IF,Nyköpings BIS,0,0,SE3N,2015,13,D
2015-07-05,IK Brage,Carlstad United BK (- 2019),2,3,SE3N,2015,13,A
2015-07-05,Södertälje FK,Dalkurd FF,1,1,SE3N,2015,13,D
2015-07-09,Nyköpings BIS,Vasalunds IF,4,1,SE3N,2015,14,H
2015-07-09,BK Forward,Västerås SK,0,0,SE3N,2015,14,D
2015-07-09,Akropolis IF,Huddinge IF,1,0,SE3N,2015,14,H
2015-07-11,Motala AIF,Umeå FC,3,2,SE3N,2015,14,H
2015-07-11,IK Brage,Södertälje FK,0,3,SE3N,2015,14,A
2015-07-12,Carlstad United BK (- 2019),Piteå IF,2,1,SE3N,2015,14,H
2015-07-12,Dalkurd FF,IFK Luleå,3,1,SE3N,2015,14,H
2015-08-15,BK Forward,Huddinge IF,2,1,SE3N,2015,15,H
2015-08-15,Dalkurd FF,Södertälje FK,1,0,SE3N,2015,15,H
2015-08-15,Vasalunds IF,Akropolis IF,0,0,SE3N,2015,15,D
2015-08-16,IFK Luleå,Nyköpings BIS,2,2,SE3N,2015,15,D
2015-08-16,Västerås SK,Carlstad United BK (- 2019),2,1,SE3N,2015,15,H
2015-08-16,Motala AIF,IK Brage,1,2,SE3N,2015,15,A
2015-08-17,Piteå IF,Umeå FC,1,2,SE3N,2015,15,A
2015-08-22,Södertälje FK,Motala AIF,3,1,SE3N,2015,16,H
2015-08-23,Carlstad United BK (- 2019),Akropolis IF,2,4,SE3N,2015,16,A
2015-08-23,Piteå IF,IK Brage,1,0,SE3N,2015,16,H
2015-08-23,Huddinge IF,IFK Luleå,2,1,SE3N,2015,16,H
2015-08-23,Umeå FC,Vasalunds IF,3,0,SE3N,2015,16,H
2015-08-23,BK Forward,Dalkurd FF,0,0,SE3N,2015,16,D
2015-08-23,Nyköpings BIS,Västerås SK,2,3,SE3N,2015,16,A
2015-08-29,Södertälje FK,Carlstad United BK (- 2019),0,0,SE3N,2015,17,D
2015-08-30,Akropolis IF,Umeå FC,1,1,SE3N,2015,17,D
2015-08-30,IK Brage,BK Forward,0,2,SE3N,2015,17,A
2015-08-30,Huddinge IF,Vasalunds IF,1,3,SE3N,2015,17,A
2015-08-30,Motala AIF,Nyköpings BIS,2,2,SE3N,2015,17,D
2015-08-31,Dalkurd FF,Västerås SK,4,0,SE3N,2015,17,H
2015-08-31,IFK Luleå,Piteå IF,2,0,SE3N,2015,17,H
2015-09-05,Piteå IF,BK Forward,4,4,SE3N,2015,18,D
2015-09-05,Akropolis IF,Dalkurd FF,0,1,SE3N,2015,18,A
2015-09-05,Carlstad United BK (- 2019),Umeå FC,1,3,SE3N,2015,18,A
2015-09-06,Nyköpings BIS,Huddinge IF,2,0,SE3N,2015,18,H
2015-09-06,IFK Luleå,Södertälje FK,1,0,SE3N,2015,18,H
2015-09-06,Vasalunds IF,IK Brage,2,3,SE3N,2015,18,A
2015-09-06,Västerås SK,Motala AIF,3,3,SE3N,2015,18,D
2015-09-12,Södertälje FK,Nyköpings BIS,1,5,SE3N,2015,19,A
2015-09-12,BK Forward,Vasalunds IF,3,0,SE3N,2015,19,H
2015-09-13,Dalkurd FF,Piteå IF,3,0,SE3N,2015,19,H
2015-09-13,Huddinge IF,Carlstad United BK (- 2019),1,1,SE3N,2015,19,D
2015-09-13,Motala AIF,Akropolis IF,1,2,SE3N,2015,19,A
2015-09-14,Umeå FC,IFK Luleå,4,0,SE3N,2015,19,H
2015-09-14,IK Brage,Västerås SK,1,0,SE3N,2015,19,H
2015-09-19,Akropolis IF,Nyköpings BIS,3,0,SE3N,2015,20,H
2015-09-19,Carlstad United BK (- 2019),Dalkurd FF,1,1,SE3N,2015,20,D
2015-09-20,Umeå FC,Södertälje FK,1,1,SE3N,2015,20,D
2015-09-20,IFK Luleå,BK Forward,1,0,SE3N,2015,20,H
2015-09-20,Piteå IF,Motala AIF,2,1,SE3N,2015,20,H
2015-09-20,Vasalunds IF,Västerås SK,0,1,SE3N,2015,20,A
2015-09-20,Huddinge IF,IK Brage,3,1,SE3N,2015,20,H
2015-09-26,Södertälje FK,Vasalunds IF,1,0,SE3N,2015,21,H
2015-09-26,Västerås SK,Piteå IF,3,0,SE3N,2015,21,H
2015-09-26,Akropolis IF,BK Forward,1,2,SE3N,2015,21,A
2015-09-27,Carlstad United BK (- 2019),IFK Luleå,1,1,SE3N,2015,21,D
2015-09-27,Nyköpings BIS,Umeå FC,0,2,SE3N,2015,21,A
2015-09-27,Motala AIF,Huddinge IF,1,0,SE3N,2015,21,H
2015-09-28,IK Brage,Dalkurd FF,1,4,SE3N,2015,21,A
2015-10-03,Södertälje FK,Akropolis IF,1,3,SE3N,2015,22,A
2015-10-03,BK Forward,Carlstad United BK (- 2019),2,2,SE3N,2015,22,D
2015-10-03,Dalkurd FF,Nyköpings BIS,1,0,SE3N,2015,22,H
2015-10-04,IFK Luleå,Västerås SK,1,1,SE3N,2015,22,D
2015-10-04,Umeå FC,IK Brage,4,3,SE3N,2015,22,H
2015-10-04,Piteå IF,Huddinge IF,3,0,SE3N,2015,22,H
2015-10-04,Vasalunds IF,Motala AIF,3,1,SE3N,2015,22,H
2015-10-10,BK Forward,Södertälje FK,2,1,SE3N,2015,23,H
2015-10-10,Carlstad United BK (- 2019),Vasalunds IF,1,1,SE3N,2015,23,D
2015-10-10,Umeå FC,Dalkurd FF,0,2,SE3N,2015,23,A
2015-10-11,Motala AIF,IFK Luleå,0,3,SE3N,2015,23,A
2015-10-11,Akropolis IF,Piteå IF,1,1,SE3N,2015,23,D
2015-10-11,IK Brage,Nyköpings BIS,3,0,SE3N,2015,23,H
2015-10-11,Huddinge IF,Västerås SK,1,0,SE3N,2015,23,H
2015-10-18,Nyköpings BIS,Carlstad United BK (- 2019),1,1,SE3N,2015,24,D
2015-10-18,IFK Luleå,IK Brage,0,0,SE3N,2015,24,D
2015-10-18,Piteå IF,Södertälje FK,0,0,SE3N,2015,24,D
2015-10-18,Huddinge IF,Umeå FC,3,2,SE3N,2015,24,H
2015-10-18,Västerås SK,Akropolis IF,1,1,SE3N,2015,24,D
2015-10-18,Motala AIF,BK Forward,2,4,SE3N,2015,24,A
2015-10-18,Vasalunds IF,Dalkurd FF,0,2,SE3N,2015,24,A
2015-10-24,Södertälje FK,Huddinge IF,1,3,SE3N,2015,25,A
2015-10-24,Carlstad United BK (- 2019),IK Brage,1,0,SE3N,2015,25,H
2015-10-24,Dalkurd FF,Motala AIF,4,0,SE3N,2015,25,H
2015-10-25,Vasalunds IF,Piteå IF,3,1,SE3N,2015,25,H
2015-10-25,Nyköpings BIS,BK Forward,1,1,SE3N,2015,25,D
2015-10-25,Akropolis IF,IFK Luleå,2,1,SE3N,2015,25,H
2015-10-25,Umeå FC,Västerås SK,2,5,SE3N,2015,25,A
2015-11-01,BK Forward,Umeå FC,3,1,SE3N,2015,26,H
2015-11-01,Huddinge IF,Dalkurd FF,2,1,SE3N,2015,26,H
2015-11-01,IFK Luleå,Vasalunds IF,3,1,SE3N,2015,26,H
2015-11-01,IK Brage,Akropolis IF,1,1,SE3N,2015,26,D
2015-11-01,Motala AIF,Carlstad United BK (- 2019),1,2,SE3N,2015,26,A
2015-11-01,Piteå IF,Nyköpings BIS,1,3,SE3N,2015,26,A
2015-11-01,Västerås SK,Södertälje FK,4,2,SE3N,2015,26,H
2016-04-16,Akropolis IF,IFK Luleå,2,2,SE3N,2016,1,D
2016-04-16,Carlstad United BK (- 2019),Umeå FC,3,2,SE3N,2016,1,H
2016-04-16,Nyköpings BIS,Vasalunds IF,1,1,SE3N,2016,1,D
2016-04-17,Team TG FF,Västerås SK,0,4,SE3N,2016,1,A
2016-04-17,IF Brommapojkarna,Piteå IF,2,0,SE3N,2016,1,H
2016-04-17,Enskede IK,BK Forward,3,1,SE3N,2016,1,H
2016-04-17,IK Brage,IK Sleipner,2,0,SE3N,2016,1,H
2016-04-22,BK Forward,IF Brommapojkarna,1,2,SE3N,2016,2,A
2016-04-22,Västerås SK,Nyköpings BIS,2,3,SE3N,2016,2,A
2016-04-23,IK Sleipner,Team TG FF,0,1,SE3N,2016,2,A
2016-04-23,Umeå FC,Enskede IK,3,1,SE3N,2016,2,H
2016-04-24,Piteå IF,Akropolis IF,1,1,SE3N,2016,2,D
2016-04-24,IFK Luleå,IK Brage,0,2,SE3N,2016,2,A
2016-04-24,Vasalunds IF,Carlstad United BK (- 2019),1,0,SE3N,2016,2,H
2016-04-30,Team TG FF,Umeå FC,1,2,SE3N,2016,3,A
2016-04-30,Nyköpings BIS,BK Forward,0,0,SE3N,2016,3,D
2016-04-30,Akropolis IF,IK Sleipner,3,1,SE3N,2016,3,H
2016-05-01,Carlstad United BK (- 2019),IFK Luleå,2,0,SE3N,2016,3,H
2016-05-01,Enskede IK,Piteå IF,3,1,SE3N,2016,3,H
2016-05-01,IK Brage,Vasalunds IF,1,1,SE3N,2016,3,D
2016-05-02,IF Brommapojkarna,Västerås SK,3,0,SE3N,2016,3,H
2016-05-08,Team TG FF,Akropolis IF,1,2,SE3N,2016,4,A
2016-05-08,IF Brommapojkarna,Umeå FC,1,1,SE3N,2016,4,D
2016-05-08,BK Forward,Piteå IF,3,1,SE3N,2016,4,H
2016-05-08,IFK Luleå,Nyköpings BIS,0,1,SE3N,2016,4,A
2016-05-08,IK Sleipner,Carlstad United BK (- 2019),4,0,SE3N,2016,4,H
2016-05-08,Vasalunds IF,Enskede IK,4,0,SE3N,2016,4,H
2016-05-09,Västerås SK,IK Brage,3,0,SE3N,2016,4,H
2016-05-14,Carlstad United BK (- 2019),BK Forward,1,0,SE3N,2016,5,H
2016-05-14,Umeå FC,Vasalunds IF,0,0,SE3N,2016,5,D
2016-05-14,Akropolis IF,Västerås SK,1,1,SE3N,2016,5,D
2016-05-15,Nyköpings BIS,Team TG FF,1,1,SE3N,2016,5,D
2016-05-15,Piteå IF,IK Sleipner,2,1,SE3N,2016,5,H
2016-05-15,Enskede IK,IFK Luleå,1,2,SE3N,2016,5,A
2016-05-16,IK Brage,IF Brommapojkarna,0,1,SE3N,2016,5,A
2016-05-21,Västerås SK,Carlstad United BK (- 2019),4,0,SE3N,2016,6,H
2016-05-21,BK Forward,Umeå FC,2,1,SE3N,2016,6,H
2016-05-21,Team TG FF,Piteå IF,1,0,SE3N,2016,6,H
2016-05-21,IK Sleipner,Enskede IK,3,3,SE3N,2016,6,D
2016-05-22,IFK Luleå,IF Brommapojkarna,2,1,SE3N,2016,6,H
2016-05-22,Vasalunds IF,Akropolis IF,3,1,SE3N,2016,6,H
2016-05-22,IK Brage,Nyköpings BIS,2,0,SE3N,2016,6,H
2016-05-28,Umeå FC,Västerås SK,2,0,SE3N,2016,7,H
2016-05-28,Akropolis IF,BK Forward,2,0,SE3N,2016,7,H
2016-05-28,Carlstad United BK (- 2019),Team TG FF,0,1,SE3N,2016,7,A
2016-05-28,IF Brommapojkarna,IK Sleipner,2,1,SE3N,2016,7,H
2016-05-29,Piteå IF,IK Brage,2,1,SE3N,2016,7,H
2016-05-29,Vasalunds IF,IFK Luleå,3,0,SE3N,2016,7,H
2016-05-29,Enskede IK,Nyköpings BIS,2,0,SE3N,2016,7,H
2016-06-04,IK Sleipner,Umeå FC,1,3,SE3N,2016,8,A
2016-06-04,BK Forward,Vasalunds IF,2,0,SE3N,2016,8,H
2016-06-05,IFK Luleå,Västerås SK,1,4,SE3N,2016,8,A
2016-06-05,Team TG FF,Enskede IK,1,1,SE3N,2016,8,D
2016-06-05,Nyköpings BIS,Piteå IF,2,3,SE3N,2016,8,A
2016-06-05,IK Brage,Carlstad United BK (- 2019),1,2,SE3N,2016,8,A
2016-06-07,IF Brommapojkarna,Akropolis IF,3,0,SE3N,2016,8,H
2016-06-11,IFK Luleå,Team TG FF,0,1,SE3N,2016,9,A
2016-06-11,Akropolis IF,Carlstad United BK (- 2019),2,1,SE3N,2016,9,H
2016-06-11,BK Forward,IK Brage,0,2,SE3N,2016,9,A
2016-06-11,Västerås SK,Vasalunds IF,1,1,SE3N,2016,9,D
2016-06-12,Enskede IK,IF Brommapojkarna,1,1,SE3N,2016,9,D
2016-06-13,Nyköpings BIS,IK Sleipner,2,0,SE3N,2016,9,H
2016-06-14,Umeå FC,Piteå IF,3,1,SE3N,2016,9,H
2016-06-18,IK Brage,Akropolis IF,1,2,SE3N,2016,10,A
2016-06-18,IF Brommapojkarna,Nyköpings BIS,1,1,SE3N,2016,10,D
2016-06-19,Piteå IF,Västerås SK,1,1,SE3N,2016,10,D
2016-06-19,Carlstad United BK (- 2019),Enskede IK,1,2,SE3N,2016,10,A
2016-06-19,Vasalunds IF,Team TG FF,2,1,SE3N,2016,10,H
2016-06-19,IK Sleipner,BK Forward,1,3,SE3N,2016,10,A
2016-06-20,Umeå FC,IFK Luleå,2,2,SE3N,2016,10,D
2016-06-23,BK Forward,Västerås SK,3,4,SE3N,2016,11,A
2016-06-26,IFK Luleå,IK Sleipner,1,1,SE3N,2016,11,D
2016-06-26,Carlstad United BK (- 2019),Nyköpings BIS,0,7,SE3N,2016,11,A
2016-06-26,Akropolis IF,Umeå FC,4,0,SE3N,2016,11,H
2016-06-26,Team TG FF,IF Brommapojkarna,0,5,SE3N,2016,11,A
2016-06-26,Enskede IK,IK Brage,1,4,SE3N,2016,11,A
2016-07-02,Umeå FC,IK Brage,3,2,SE3N,2016,12,H
2016-07-02,BK Forward,Team TG FF,4,1,SE3N,2016,12,H
2016-07-02,Nyköpings BIS,Akropolis IF,1,1,SE3N,2016,12,D
2016-07-02,Västerås SK,Enskede IK,3,2,SE3N,2016,12,H
2016-07-02,IF Brommapojkarna,Carlstad United BK (- 2019),2,2,SE3N,2016,12,D
2016-07-03,IK Sleipner,Vasalunds IF,2,3,SE3N,2016,12,A
2016-07-06,Piteå IF,IFK Luleå,2,3,SE3N,2016,12,A
2016-07-09,IK Brage,Team TG FF,4,0,SE3N,2016,13,H
2016-07-09,Vasalunds IF,IF Brommapojkarna,1,1,SE3N,2016,13,D
2016-07-10,IFK Luleå,BK Forward,2,1,SE3N,2016,13,H
2016-07-10,Piteå IF,Carlstad United BK (- 2019),1,3,SE3N,2016,13,A
2016-07-10,Umeå FC,Nyköpings BIS,1,1,SE3N,2016,13,D
2016-07-10,Västerås SK,IK Sleipner,5,1,SE3N,2016,13,H
2016-07-10,Enskede IK,Akropolis IF,0,4,SE3N,2016,13,A
2016-07-13,Vasalunds IF,Piteå IF,4,0,SE3N,2016,11,H
2016-07-14,BK Forward,Enskede IK,2,1,SE3N,2016,14,H
2016-07-16,Carlstad United BK (- 2019),Västerås SK,1,2,SE3N,2016,14,A
2016-07-16,IF Brommapojkarna,IK Brage,3,1,SE3N,2016,14,H
2016-07-17,Team TG FF,Vasalunds IF,2,3,SE3N,2016,14,A
2016-07-17,Akropolis IF,Piteå IF,2,1,SE3N,2016,14,H
2016-07-17,IK Sleipner,IFK Luleå,2,1,SE3N,2016,14,H
2016-07-17,Nyköpings BIS,Umeå FC,2,0,SE3N,2016,14,H
2016-08-20,Umeå FC,Carlstad United BK (- 2019),0,0,SE3N,2016,15,D
2016-08-21,IFK Luleå,Akropolis IF,1,1,SE3N,2016,15,D
2016-08-21,Västerås SK,Team TG FF,1,1,SE3N,2016,15,D
2016-08-21,Piteå IF,IF Brommapojkarna,1,3,SE3N,2016,15,A
2016-08-21,Vasalunds IF,Nyköpings BIS,3,2,SE3N,2016,15,H
2016-08-21,IK Brage,BK Forward,1,0,SE3N,2016,15,H
2016-08-21,Enskede IK,IK Sleipner,2,0,SE3N,2016,15,H
2016-08-27,Carlstad United BK (- 2019),Vasalunds IF,1,3,SE3N,2016,16,A
2016-08-28,Team TG FF,IK Brage,3,1,SE3N,2016,16,H
2016-08-28,BK Forward,Nyköpings BIS,1,2,SE3N,2016,16,A
2016-08-28,Västerås SK,Umeå FC,3,3,SE3N,2016,16,D
2016-08-28,Akropolis IF,Enskede IK,5,1,SE3N,2016,16,H
2016-08-28,IK Sleipner,IF Brommapojkarna,0,1,SE3N,2016,16,A
2016-08-29,IFK Luleå,Piteå IF,1,1,SE3N,2016,16,D
2016-09-03,Nyköpings BIS,Västerås SK,2,1,SE3N,2016,17,H
2016-09-04,Piteå IF,BK Forward,5,0,SE3N,2016,17,H
2016-09-04,Umeå FC,Akropolis IF,2,1,SE3N,2016,17,H
2016-09-04,IK Brage,IFK Luleå,1,0,SE3N,2016,17,H
2016-09-04,IF Brommapojkarna,Team TG FF,5,0,SE3N,2016,17,H
2016-09-04,Vasalunds IF,IK Sleipner,6,2,SE3N,2016,17,H
2016-09-04,Enskede IK,Carlstad United BK (- 2019),1,1,SE3N,2016,17,D
2016-09-09,IFK Luleå,Umeå FC,2,1,SE3N,2016,18,H
2016-09-10,Akropolis IF,Vasalunds IF,2,3,SE3N,2016,18,A
2016-09-10,IK Sleipner,Piteå IF,3,0,SE3N,2016,18,H
2016-09-10,Nyköpings BIS,Enskede IK,3,0,SE3N,2016,18,H
2016-09-10,Carlstad United BK (- 2019),IK Brage,0,3,SE3N,2016,18,A
2016-09-11,Team TG FF,BK Forward,1,0,SE3N,2016,18,H
2016-09-12,Västerås SK,IF Brommapojkarna,1,1,SE3N,2016,18,D
2016-09-17,BK Forward,Akropolis IF,1,1,SE3N,2016,19,D
2016-09-17,IK Brage,Umeå FC,0,0,SE3N,2016,19,D
2016-09-17,Team TG FF,Carlstad United BK (- 2019),2,2,SE3N,2016,19,D
2016-09-18,Piteå IF,Vasalunds IF,1,3,SE3N,2016,19,A
2016-09-18,IF Brommapojkarna,IFK Luleå,4,2,SE3N,2016,19,H
2016-09-18,Enskede IK,Västerås SK,2,1,SE3N,2016,19,H
2016-09-19,IK Sleipner,Nyköpings BIS,1,0,SE3N,2016,19,H
2016-09-24,Umeå FC,IF Brommapojkarna,0,3,SE3N,2016,20,A
2016-09-24,Carlstad United BK (- 2019),IK Sleipner,3,0,SE3N,2016,20,H
2016-09-24,Vasalunds IF,BK Forward,3,1,SE3N,2016,20,H
2016-09-25,Piteå IF,Enskede IK,0,0,SE3N,2016,20,D
2016-09-25,Västerås SK,IFK Luleå,5,0,SE3N,2016,20,H
2016-09-25,Nyköpings BIS,IK Brage,2,3,SE3N,2016,20,A
2016-09-25,Akropolis IF,Team TG FF,5,1,SE3N,2016,20,H
2016-10-01,Carlstad United BK (- 2019),Akropolis IF,2,1,SE3N,2016,21,H
2016-10-01,IK Sleipner,IK Brage,1,2,SE3N,2016,21,A
2016-10-02,Team TG FF,Nyköpings BIS,3,1,SE3N,2016,21,H
2016-10-02,IFK Luleå,Enskede IK,1,2,SE3N,2016,21,A
2016-10-02,Vasalunds IF,Umeå FC,3,0,SE3N,2016,21,H
2016-10-02,Västerås SK,Piteå IF,2,2,SE3N,2016,21,D
2016-10-02,IF Brommapojkarna,BK Forward,4,0,SE3N,2016,21,H
2016-10-08,BK Forward,Carlstad United BK (- 2019),0,1,SE3N,2016,22,A
2016-10-08,Umeå FC,IK Sleipner,3,3,SE3N,2016,22,D
2016-10-08,Akropolis IF,IF Brommapojkarna,1,3,SE3N,2016,22,A
2016-10-09,Nyköpings BIS,IFK Luleå,3,1,SE3N,2016,22,H
2016-10-09,Piteå IF,Team TG FF,1,2,SE3N,2016,22,A
2016-10-09,Enskede IK,Vasalunds IF,1,2,SE3N,2016,22,A
2016-10-10,IK Brage,Västerås SK,1,1,SE3N,2016,22,D
2016-10-15,IK Sleipner,Västerås SK,1,0,SE3N,2016,23,H
2016-10-15,Akropolis IF,Nyköpings BIS,1,1,SE3N,2016,23,D
2016-10-16,Umeå FC,BK Forward,3,1,SE3N,2016,23,H
2016-10-16,IFK Luleå,Vasalunds IF,2,2,SE3N,2016,23,D
2016-10-16,IK Brage,Piteå IF,1,0,SE3N,2016,23,H
2016-10-16,Carlstad United BK (- 2019),IF Brommapojkarna,0,1,SE3N,2016,23,A
2016-10-16,Enskede IK,Team TG FF,0,1,SE3N,2016,23,A
2016-10-22,BK Forward,IK Sleipner,4,0,SE3N,2016,24,H
2016-10-22,Nyköpings BIS,Carlstad United BK (- 2019),0,0,SE3N,2016,24,D
2016-10-22,Team TG FF,IFK Luleå,1,0,SE3N,2016,24,H
2016-10-22,IF Brommapojkarna,Enskede IK,2,1,SE3N,2016,24,H
2016-10-23,Piteå IF,Umeå FC,4,2,SE3N,2016,24,H
2016-10-23,Västerås SK,Akropolis IF,1,3,SE3N,2016,24,A
2016-10-23,Vasalunds IF,IK Brage,3,1,SE3N,2016,24,H
2016-10-29,Nyköpings BIS,IF Brommapojkarna,0,1,SE3N,2016,25,A
2016-10-29,IK Sleipner,Akropolis IF,1,2,SE3N,2016,25,A
2016-10-29,Umeå FC,Team TG FF,0,0,SE3N,2016,25,D
2016-10-30,Carlstad United BK (- 2019),Piteå IF,2,2,SE3N,2016,25,D
2016-10-30,BK Forward,IFK Luleå,2,4,SE3N,2016,25,A
2016-10-30,Vasalunds IF,Västerås SK,1,0,SE3N,2016,25,H
2016-10-30,IK Brage,Enskede IK,1,2,SE3N,2016,25,A
2016-11-06,IFK Luleå,Carlstad United BK (- 2019),2,1,SE3N,2016,26,H
2016-11-06,Piteå IF,Nyköpings BIS,5,2,SE3N,2016,26,H
2016-11-06,Akropolis IF,IK Brage,3,0,SE3N,2016,26,H
2016-11-06,Västerås SK,BK Forward,1,3,SE3N,2016,26,A
2016-11-06,IF Brommapojkarna,Vasalunds IF,3,0,SE3N,2016,26,H
2016-11-06,Enskede IK,Umeå FC,1,1,SE3N,2016,26,D
2016-11-06,Team TG FF,IK Sleipner,3,1,SE3N,2016,26,H
2017-04-13,Västerås SK,Assyriska FF,3,0,SE3N,2017,1,H
2017-04-16,Enskede IK,Sollentuna FK,0,2,SE3N,2017,1,A
2017-04-17,Carlstad United BK (- 2019),IFK Luleå,0,0,SE3N,2017,1,D
2017-04-17,Arameisk-Syrianska IF,IK Brage,0,3,SE3N,2017,1,A
2017-04-17,Nyköpings BIS,Team TG FF,1,0,SE3N,2017,1,H
2017-04-17,Sandvikens IF,Akropolis IF,1,2,SE3N,2017,1,A
2017-04-17,Umeå FC,Vasalunds IF,3,3,SE3N,2017,1,D
2017-04-22,Team TG FF,Västerås SK,0,2,SE3N,2017,2,A
2017-04-23,Akropolis IF,Umeå FC,2,3,SE3N,2017,2,A
2017-04-23,Sollentuna FK,Nyköpings BIS,2,1,SE3N,2017,2,H
2017-04-23,IFK Luleå,Enskede IK,0,1,SE3N,2017,2,A
2017-04-23,Assyriska FF,Arameisk-Syrianska IF,1,2,SE3N,2017,2,A
2017-04-23,Vasalunds IF,Sandvikens IF,2,1,SE3N,2017,2,H
2017-04-23,IK Brage,Carlstad United BK (- 2019),3,0,SE3N,2017,2,H
2017-04-29,Sandvikens IF,Team TG FF,2,0,SE3N,2017,3,H
2017-04-29,Arameisk-Syrianska IF,Västerås SK,2,0,SE3N,2017,3,H
2017-04-29,Nyköpings BIS,IK Brage,0,3,SE3N,2017,3,A
2017-04-30,Sollentuna FK,IFK Luleå,2,0,SE3N,2017,3,H
2017-04-30,Umeå FC,Assyriska FF,3,0,SE3N,2017,3,H
2017-05-01,Carlstad United BK (- 2019),Vasalunds IF,1,0,SE3N,2017,3,H
2017-05-01,Enskede IK,Akropolis IF,3,5,SE3N,2017,3,A
2017-05-07,Team TG FF,Enskede IK,4,2,SE3N,2017,4,H
2017-05-07,Akropolis IF,Nyköpings BIS,4,1,SE3N,2017,4,H
2017-05-07,IFK Luleå,Sandvikens IF,1,0,SE3N,2017,4,H
2017-05-07,Västerås SK,Umeå FC,1,1,SE3N,2017,4,D
2017-05-07,Assyriska FF,Carlstad United BK (- 2019),1,1,SE3N,2017,4,D
2017-05-07,Vasalunds IF,Arameisk-Syrianska IF,1,1,SE3N,2017,4,D
2017-05-07,IK Brage,Sollentuna FK,3,2,SE3N,2017,4,H
2017-05-13,Sollentuna FK,Assyriska FF,1,1,SE3N,2017,5,D
2017-05-13,Carlstad United BK (- 2019),Akropolis IF,1,0,SE3N,2017,5,H
2017-05-14,Arameisk-Syrianska IF,IFK Luleå,2,1,SE3N,2017,5,H
2017-05-14,Nyköpings BIS,Vasalunds IF,1,3,SE3N,2017,5,A
2017-05-14,Enskede IK,Västerås SK,1,3,SE3N,2017,5,A
2017-05-15,Sandvikens IF,IK Brage,1,4,SE3N,2017,5,A
2017-05-15,Umeå FC,Team TG FF,0,4,SE3N,2017,5,A
2017-05-20,IK Brage,Umeå FC,3,0,SE3N,2017,6,H
2017-05-20,Akropolis IF,Arameisk-Syrianska IF,3,2,SE3N,2017,6,H
2017-05-20,Assyriska FF,Enskede IK,4,0,SE3N,2017,6,H
2017-05-21,Team TG FF,Carlstad United BK (- 2019),1,0,SE3N,2017,6,H
2017-05-21,Västerås SK,Sandvikens IF,2,1,SE3N,2017,6,H
2017-05-21,Vasalunds IF,Sollentuna FK,0,1,SE3N,2017,6,A
2017-05-27,Sollentuna FK,Sandvikens IF,1,2,SE3N,2017,7,A
